               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 470,            0.027027,            0.012569,           0.0024134,             0.99058,                   1,               0.995,             0.77406,            0.019318,           0.0087229,           0.0017623,           0.0076785,           0.0076785,           0.0076785
                 471,            0.024199,            0.011243,           0.0020283,             0.98984,                   1,               0.995,             0.64806,            0.024882,           0.0092523,           0.0017771,           0.0076735,           0.0076735,           0.0076735
                 472,            0.027786,            0.011042,           0.0024976,             0.98984,                   1,               0.995,             0.64806,            0.024882,           0.0092523,           0.0017771,           0.0076685,           0.0076685,           0.0076685
                 473,             0.02609,            0.011666,           0.0022272,             0.98937,                   1,               0.995,             0.75889,            0.022207,           0.0089346,            0.001779,           0.0076636,           0.0076636,           0.0076636
                 474,            0.025875,            0.012201,           0.0019391,             0.98993,                   1,               0.995,             0.80604,            0.018684,            0.008687,           0.0017353,           0.0076587,           0.0076587,           0.0076587
                 475,            0.026791,            0.011742,           0.0022238,             0.98908,             0.99992,               0.995,              0.7142,            0.025101,           0.0090331,           0.0017653,           0.0076537,           0.0076537,           0.0076537
                 476,            0.032262,            0.010708,            0.002258,             0.98908,             0.99992,               0.995,              0.7142,            0.025101,           0.0090331,           0.0017653,           0.0076488,           0.0076488,           0.0076488
                 477,            0.029061,            0.010714,            0.002265,             0.98659,                   1,               0.995,             0.73888,            0.025857,           0.0089848,           0.0017713,           0.0076438,           0.0076438,           0.0076438
                 478,            0.030174,            0.010704,           0.0021889,             0.99061,                   1,               0.995,             0.74546,            0.024821,           0.0087674,           0.0017747,           0.0076389,           0.0076389,           0.0076389
                 479,            0.026655,            0.011004,           0.0023667,             0.98331,                   1,               0.995,             0.74398,            0.028085,           0.0089472,           0.0018303,           0.0076339,           0.0076339,           0.0076339
                 480,            0.034786,            0.011486,           0.0023108,             0.98331,                   1,               0.995,             0.74398,            0.028085,           0.0089472,           0.0018303,           0.0076289,           0.0076289,           0.0076289
                 481,            0.031642,            0.013263,           0.0024439,             0.98229,              0.9999,               0.995,             0.73678,            0.027597,           0.0089534,           0.0018722,            0.007624,            0.007624,            0.007624
                 482,             0.02874,            0.010766,           0.0023383,             0.98997,                   1,               0.995,             0.73505,            0.021737,           0.0088994,           0.0019013,           0.0076191,           0.0076191,           0.0076191
                 483,            0.028153,            0.011102,           0.0023637,             0.98554,             0.99995,               0.995,             0.62727,            0.028256,           0.0093896,           0.0020137,           0.0076141,           0.0076141,           0.0076141
                 484,            0.033569,             0.01409,           0.0025971,             0.98554,             0.99995,               0.995,             0.62727,            0.028256,           0.0093896,           0.0020137,           0.0076092,           0.0076092,           0.0076092
                 485,            0.032394,            0.013429,           0.0026896,             0.98276,             0.99989,               0.995,             0.61182,            0.028914,           0.0094426,            0.002088,           0.0076042,           0.0076042,           0.0076042
                 486,            0.027986,            0.011867,           0.0028294,             0.98016,             0.99994,               0.995,             0.69924,            0.025773,           0.0091512,           0.0021278,           0.0075993,           0.0075993,           0.0075993
                 487,            0.028911,             0.00906,            0.002559,             0.91664,             0.95767,             0.95647,             0.68074,            0.025249,           0.0093353,           0.0021448,           0.0075943,           0.0075943,           0.0075943
                 488,            0.033332,            0.012143,           0.0026366,             0.91664,             0.95767,             0.95647,             0.68074,            0.025249,           0.0093353,           0.0021448,           0.0075893,           0.0075893,           0.0075893
                 489,            0.030934,            0.013314,           0.0026155,             0.88139,             0.99419,             0.92491,             0.65296,            0.024931,           0.0093147,           0.0021596,           0.0075844,           0.0075844,           0.0075844
                 490,            0.028676,            0.012239,           0.0024463,             0.92941,                   1,             0.98042,             0.72824,            0.022393,           0.0091163,           0.0021642,           0.0075795,           0.0075795,           0.0075795
                 491,            0.026944,            0.010606,           0.0024286,             0.98333,                   1,               0.995,             0.80652,            0.023232,            0.008757,           0.0022447,           0.0075745,           0.0075745,           0.0075745
                 492,            0.029215,            0.013126,           0.0025636,             0.98333,                   1,               0.995,             0.80652,            0.023232,            0.008757,           0.0022447,           0.0075695,           0.0075695,           0.0075695
                 493,            0.027637,            0.012634,           0.0027727,             0.98398,                   1,               0.995,             0.78471,            0.023941,           0.0087755,            0.002262,           0.0075646,           0.0075646,           0.0075646
                 494,            0.028126,            0.011787,           0.0026303,             0.98623,             0.99998,               0.995,             0.73121,            0.020543,           0.0088333,           0.0022437,           0.0075597,           0.0075597,           0.0075597
                 495,            0.025314,            0.011893,           0.0027166,             0.98517,                   1,               0.995,             0.66783,            0.024972,           0.0094423,           0.0022354,           0.0075547,           0.0075547,           0.0075547
                 496,             0.03169,            0.011826,            0.002648,             0.98517,                   1,               0.995,             0.66783,            0.024972,           0.0094423,           0.0022354,           0.0075498,           0.0075498,           0.0075498
                 497,            0.028692,            0.011422,           0.0025576,             0.98736,                   1,               0.995,             0.65841,            0.025326,           0.0095902,           0.0022154,           0.0075448,           0.0075448,           0.0075448
                 498,            0.029693,            0.012655,           0.0024254,             0.98859,             0.99994,               0.995,             0.78549,            0.025514,           0.0089955,           0.0021782,           0.0075399,           0.0075399,           0.0075399
                 499,            0.029336,            0.012802,           0.0024489,             0.98769,                   1,               0.995,             0.62448,            0.022831,           0.0090882,           0.0021074,           0.0075349,           0.0075349,           0.0075349
                 500,            0.030414,            0.010401,           0.0026228,             0.98769,                   1,               0.995,             0.62448,            0.022831,           0.0090882,           0.0021074,           0.0075299,           0.0075299,           0.0075299
                 501,            0.029357,            0.011574,           0.0023773,             0.98678,                   1,               0.995,             0.59818,             0.02341,           0.0090222,           0.0020551,            0.007525,            0.007525,            0.007525
                 502,            0.028006,            0.010421,           0.0022006,             0.98645,                   1,               0.995,             0.75274,            0.024504,           0.0090285,           0.0020068,           0.0075201,           0.0075201,           0.0075201
                 503,            0.027524,             0.01166,           0.0023686,             0.98654,                   1,               0.995,             0.66638,            0.025731,           0.0092145,           0.0018997,           0.0075151,           0.0075151,           0.0075151
                 504,            0.033828,             0.01056,           0.0022568,             0.98654,                   1,               0.995,             0.66638,            0.025731,           0.0092145,           0.0018997,           0.0075102,           0.0075102,           0.0075102
                 505,            0.029969,            0.010572,           0.0020271,             0.96788,             0.99424,               0.995,             0.66371,             0.02502,           0.0091798,           0.0018507,           0.0075052,           0.0075052,           0.0075052
                 506,            0.031023,            0.011539,           0.0021126,             0.97617,             0.99428,               0.995,             0.71999,            0.023786,           0.0093112,           0.0018428,           0.0075003,           0.0075003,           0.0075003
                 507,            0.030615,           0.0097793,            0.002321,             0.99189,             0.99994,               0.995,             0.65539,            0.027015,           0.0093515,            0.001785,           0.0074953,           0.0074953,           0.0074953
                 508,            0.035015,            0.011682,           0.0021821,             0.99189,             0.99994,               0.995,             0.65539,            0.027015,           0.0093515,            0.001785,           0.0074903,           0.0074903,           0.0074903
                 509,             0.02945,             0.01179,           0.0021736,             0.99273,             0.99999,               0.995,             0.69025,            0.024649,           0.0092094,           0.0017657,           0.0074854,           0.0074854,           0.0074854
                 510,            0.029382,            0.011901,           0.0022446,             0.99447,             0.99992,               0.995,             0.68602,            0.024695,           0.0094464,           0.0017647,           0.0074805,           0.0074805,           0.0074805
                 511,            0.030463,            0.012447,           0.0024543,             0.99617,                   1,               0.995,             0.70505,            0.023306,           0.0095396,           0.0017521,           0.0074755,           0.0074755,           0.0074755
                 512,            0.035354,            0.012253,           0.0023622,             0.99617,                   1,               0.995,             0.70505,            0.023306,           0.0095396,           0.0017521,           0.0074705,           0.0074705,           0.0074705
                 513,            0.034266,            0.013424,           0.0024091,             0.99605,                   1,               0.995,             0.70521,            0.024829,            0.009577,           0.0017519,           0.0074656,           0.0074656,           0.0074656
                 514,            0.030138,             0.01146,           0.0022633,             0.99465,             0.99996,               0.995,             0.76331,            0.018761,           0.0092371,           0.0017746,           0.0074607,           0.0074607,           0.0074607
                 515,            0.025949,            0.012496,            0.002344,             0.99551,                   1,               0.995,             0.70983,            0.023352,           0.0094533,           0.0017286,           0.0074557,           0.0074557,           0.0074557
                 516,            0.028282,            0.010828,           0.0022202,             0.99551,                   1,               0.995,             0.70983,            0.023352,           0.0094533,           0.0017286,           0.0074507,           0.0074507,           0.0074507
                 517,            0.026504,            0.011574,           0.0024008,             0.99518,                   1,               0.995,             0.73108,            0.022953,           0.0093586,           0.0016999,           0.0074458,           0.0074458,           0.0074458
                 518,            0.025099,            0.010644,           0.0019606,             0.99197,              0.9999,               0.995,             0.77172,            0.018998,           0.0088411,           0.0016962,           0.0074408,           0.0074408,           0.0074408
                 519,            0.025556,            0.011858,           0.0027447,             0.99346,                   1,               0.995,             0.72099,            0.021092,           0.0091961,           0.0016666,           0.0074359,           0.0074359,           0.0074359
                 520,            0.028493,            0.011697,           0.0021541,             0.99346,                   1,               0.995,             0.72099,            0.021092,           0.0091961,           0.0016666,           0.0074309,           0.0074309,           0.0074309
                 521,            0.025235,           0.0099716,           0.0019887,             0.99316,                   1,               0.995,             0.71666,            0.021069,            0.008978,           0.0016523,            0.007426,            0.007426,            0.007426
                 522,            0.025187,            0.011943,           0.0022066,             0.99259,                   1,               0.995,              0.7715,            0.019972,            0.008901,           0.0016437,           0.0074211,           0.0074211,           0.0074211
                 523,            0.024646,            0.010343,            0.001942,             0.89612,                   1,             0.98596,             0.68253,            0.024651,           0.0094758,           0.0016395,           0.0074161,           0.0074161,           0.0074161
                 524,            0.029713,            0.011157,           0.0020935,             0.89612,                   1,             0.98596,             0.68253,            0.024651,           0.0094758,           0.0016395,           0.0074112,           0.0074112,           0.0074112
                 525,            0.028705,            0.011804,            0.002337,             0.87397,                   1,             0.98642,             0.64524,            0.023535,           0.0094133,           0.0016479,           0.0074062,           0.0074062,           0.0074062
                 526,            0.024972,            0.011479,           0.0021189,             0.98333,             0.99991,               0.995,             0.72414,            0.018901,           0.0088937,           0.0016558,           0.0074013,           0.0074013,           0.0074013
                 527,            0.023427,            0.011291,           0.0023075,             0.99303,                   1,               0.995,             0.74982,            0.023077,           0.0090264,           0.0016434,           0.0073963,           0.0073963,           0.0073963
                 528,            0.029978,            0.012165,           0.0020138,             0.99303,                   1,               0.995,             0.74982,            0.023077,           0.0090264,           0.0016434,           0.0073913,           0.0073913,           0.0073913
                 529,            0.027541,            0.011828,           0.0019068,              0.9851,                   1,               0.995,             0.74055,            0.024183,           0.0090019,           0.0016559,           0.0073864,           0.0073864,           0.0073864
                 530,            0.025596,            0.011481,           0.0019056,              0.9935,                   1,               0.995,             0.79275,            0.019063,           0.0086717,           0.0016824,           0.0073815,           0.0073815,           0.0073815
                 531,            0.025036,            0.012546,           0.0022872,             0.99428,                   1,               0.995,             0.76816,            0.020032,           0.0089725,           0.0016863,           0.0073765,           0.0073765,           0.0073765
                 532,            0.026814,            0.013478,           0.0021715,             0.99428,                   1,               0.995,             0.76816,            0.020032,           0.0089725,           0.0016863,           0.0073715,           0.0073715,           0.0073715
                 533,            0.024601,            0.010441,           0.0020283,             0.99385,                   1,               0.995,             0.77693,            0.020591,           0.0089073,           0.0017094,           0.0073666,           0.0073666,           0.0073666
                 534,            0.025125,             0.01103,           0.0019269,             0.99263,                   1,               0.995,             0.76738,            0.019481,           0.0087345,           0.0017563,           0.0073617,           0.0073617,           0.0073617
                 535,            0.025436,            0.011212,           0.0020803,             0.99168,                   1,               0.995,             0.79546,            0.026323,           0.0089305,           0.0018235,           0.0073567,           0.0073567,           0.0073567
                 536,             0.03109,            0.011088,           0.0023236,             0.99168,                   1,               0.995,             0.79546,            0.026323,           0.0089305,           0.0018235,           0.0073517,           0.0073517,           0.0073517
                 537,            0.030788,            0.012234,           0.0025839,              0.9879,                   1,               0.995,             0.80651,            0.028136,           0.0088884,           0.0018749,           0.0073468,           0.0073468,           0.0073468
                 538,            0.027322,            0.010259,           0.0023831,              0.9916,                   1,               0.995,             0.70704,            0.024086,           0.0091485,           0.0019078,           0.0073419,           0.0073419,           0.0073419
                 539,            0.027588,            0.010451,           0.0022564,             0.99127,                   1,               0.995,             0.70876,            0.024664,           0.0095455,           0.0019748,           0.0073369,           0.0073369,           0.0073369
                 540,            0.031981,            0.010665,            0.002251,             0.99127,                   1,               0.995,             0.70876,            0.024664,           0.0095455,           0.0019748,           0.0073319,           0.0073319,           0.0073319
                 541,             0.03021,            0.012447,           0.0025698,             0.99119,                   1,               0.995,              0.6707,            0.027772,           0.0096318,           0.0020474,            0.007327,            0.007327,            0.007327
                 542,             0.02977,            0.010662,           0.0024754,             0.99036,                   1,               0.995,             0.74564,            0.020035,           0.0093885,           0.0021478,           0.0073221,           0.0073221,           0.0073221
                 543,               0.028,            0.010581,           0.0026853,             0.99045,                   1,               0.995,             0.71586,            0.022872,           0.0093964,           0.0021092,           0.0073171,           0.0073171,           0.0073171
                 544,             0.02948,            0.011701,           0.0023687,             0.99045,                   1,               0.995,             0.71586,            0.022872,           0.0093964,           0.0021092,           0.0073121,           0.0073121,           0.0073121
                 545,              0.0266,             0.01063,           0.0026527,             0.99065,                   1,               0.995,             0.74586,            0.021859,           0.0093285,           0.0021236,           0.0073072,           0.0073072,           0.0073072
                 546,            0.027224,            0.012289,           0.0026766,             0.99106,                   1,               0.995,             0.73088,            0.021729,           0.0094783,           0.0021408,           0.0073023,           0.0073023,           0.0073023
                 547,            0.026847,            0.011933,           0.0025119,             0.99065,                   1,               0.995,             0.78276,            0.019231,           0.0091224,           0.0021139,           0.0072973,           0.0072973,           0.0072973
                 548,            0.027967,            0.011165,           0.0023872,             0.99065,                   1,               0.995,             0.78276,            0.019231,           0.0091224,           0.0021139,           0.0072923,           0.0072923,           0.0072923
                 549,            0.024221,            0.012298,           0.0025846,             0.98933,                   1,               0.995,             0.74422,            0.019763,           0.0091476,           0.0020849,           0.0072874,           0.0072874,           0.0072874
                 550,            0.023617,            0.011176,           0.0024127,             0.98944,                   1,               0.995,             0.77366,            0.019314,            0.009057,           0.0020575,           0.0072825,           0.0072825,           0.0072825
                 551,            0.023174,            0.011058,           0.0024773,             0.99066,                   1,               0.995,             0.78395,            0.022815,           0.0092281,           0.0019676,           0.0072775,           0.0072775,           0.0072775
                 552,            0.029198,            0.010073,           0.0021202,             0.99066,                   1,               0.995,             0.78395,            0.022815,           0.0092281,           0.0019676,           0.0072725,           0.0072725,           0.0072725
                 553,             0.02649,            0.012086,           0.0023927,             0.99106,                   1,               0.995,             0.77911,            0.023679,           0.0091978,           0.0019164,           0.0072676,           0.0072676,           0.0072676
                 554,            0.025253,            0.010928,           0.0028508,              0.9913,             0.99995,               0.995,             0.79297,            0.019108,           0.0090165,           0.0018834,           0.0072627,           0.0072627,           0.0072627
                 555,            0.022934,            0.011173,           0.0022436,             0.99131,                   1,               0.995,              0.7217,            0.020491,            0.009152,           0.0018354,           0.0072577,           0.0072577,           0.0072577
                 556,              0.0281,            0.010855,           0.0024894,             0.99131,                   1,               0.995,              0.7217,            0.020491,            0.009152,           0.0018354,           0.0072527,           0.0072527,           0.0072527
                 557,            0.024219,            0.010811,            0.002194,             0.99123,                   1,               0.995,             0.75601,            0.019954,           0.0089093,           0.0018029,           0.0072478,           0.0072478,           0.0072478
                 558,            0.026583,            0.010932,           0.0023142,             0.99238,                   1,               0.995,              0.7277,            0.021522,           0.0091499,           0.0017446,           0.0072429,           0.0072429,           0.0072429
                 559,            0.029229,            0.011127,           0.0023178,             0.99292,                   1,               0.995,             0.68919,            0.027401,           0.0093871,           0.0017306,           0.0072379,           0.0072379,           0.0072379
                 560,            0.034737,            0.013076,           0.0019808,             0.99292,                   1,               0.995,             0.68919,            0.027401,           0.0093871,           0.0017306,           0.0072329,           0.0072329,           0.0072329
                 561,            0.030166,            0.010652,           0.0018554,             0.99269,                   1,               0.995,             0.69111,            0.026957,           0.0093494,           0.0017117,            0.007228,            0.007228,            0.007228
                 562,            0.027041,            0.012153,           0.0019974,             0.99159,             0.99994,               0.995,             0.78043,            0.018758,           0.0090531,           0.0017063,           0.0072231,           0.0072231,           0.0072231
                 563,            0.024931,            0.010733,           0.0019313,             0.99218,                   1,               0.995,             0.77919,            0.018633,           0.0090728,           0.0016818,           0.0072181,           0.0072181,           0.0072181
                 564,            0.026109,            0.011549,           0.0018472,             0.99218,                   1,               0.995,             0.77919,            0.018633,           0.0090728,           0.0016818,           0.0072132,           0.0072132,           0.0072132
                 565,             0.02525,            0.010538,           0.0018464,             0.99366,                   1,               0.995,             0.77698,            0.019028,           0.0090956,           0.0016548,           0.0072082,           0.0072082,           0.0072082
                 566,            0.023158,            0.011157,           0.0019638,             0.99411,                   1,               0.995,             0.76842,            0.018391,           0.0091622,           0.0016297,           0.0072033,           0.0072033,           0.0072033
